sequence,price,volume,side,time
4719217012,13271.70000000,0.06207911,sell,2017-12-30T19:29:36.969000Z
4719217014,13271.70000000,0.00621400,sell,2017-12-30T19:29:36.969000Z
4719217016,13271.70000000,0.00621400,sell,2017-12-30T19:29:36.969000Z
4719217018,13271.70000000,0.00621400,sell,2017-12-30T19:29:36.969000Z
4719217020,13271.70000000,0.00621400,sell,2017-12-30T19:29:36.969000Z
4719217022,13271.70000000,0.00040000,sell,2017-12-30T19:29:36.969000Z
4719217024,13271.70000000,0.28457594,sell,2017-12-30T19:29:36.969000Z
4719217026,13271.71000000,0.37394641,sell,2017-12-30T19:29:36.969000Z
4719217028,13271.73000000,0.00032550,sell,2017-12-30T19:29:36.969000Z
4719217030,13274.98000000,1.00000000,sell,2017-12-30T19:29:36.969000Z
4719217032,13275.02000000,0.01768600,sell,2017-12-30T19:29:36.969000Z
4719217034,13275.02000000,0.01768600,sell,2017-12-30T19:29:36.969000Z
4719217036,13275.02000000,0.02651700,sell,2017-12-30T19:29:36.969000Z
4719217038,13275.02000000,0.01768600,sell,2017-12-30T19:29:36.969000Z
4719217040,13275.02000000,0.02651700,sell,2017-12-30T19:29:36.969000Z
4719217042,13275.02000000,0.02651700,sell,2017-12-30T19:29:36.969000Z
4719217044,13275.02000000,0.02651700,sell,2017-12-30T19:29:36.969000Z
4719217046,13275.02000000,0.02651700,sell,2017-12-30T19:29:36.969000Z
4719217048,13275.02000000,0.02650900,sell,2017-12-30T19:29:36.969000Z
4719217050,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217052,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217054,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217056,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217058,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217060,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217062,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217064,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217066,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217068,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217070,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217072,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217074,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217076,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217078,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217080,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217082,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217084,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217086,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217088,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217090,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217092,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217094,13275.02000000,0.02651900,sell,2017-12-30T19:29:36.969000Z
4719217096,13276.77000000,0.00010013,sell,2017-12-30T19:29:36.969000Z
4719217098,13276.77000000,0.00020025,sell,2017-12-30T19:29:36.969000Z
4719217100,13276.81000000,0.00043413,sell,2017-12-30T19:29:36.969000Z
4719217102,13278.44000000,0.10000000,sell,2017-12-30T19:29:36.969000Z
4719217104,13280.00000000,0.02000000,sell,2017-12-30T19:29:36.969000Z
4719217106,13289.30000000,0.35156100,sell,2017-12-30T19:29:36.969000Z
4719217108,13290.00000000,0.03277328,sell,2017-12-30T19:29:36.969000Z
4719217110,13290.00000000,0.00936055,sell,2017-12-30T19:29:36.969000Z
4719217112,13291.69000000,0.53179138,sell,2017-12-30T19:29:36.969000Z
4719217355,13276.73000000,0.01502638,sell,2017-12-30T19:29:37.724000Z
4719217384,13276.73000000,0.04999353,sell,2017-12-30T19:29:37.781000Z
4719217419,13271.70000000,0.00000010,sell,2017-12-30T19:29:37.878000Z
4719218534,13271.70000000,0.00681704,sell,2017-12-30T19:29:46.733000Z
4719218752,13271.70000000,0.08400000,sell,2017-12-30T19:29:49.635000Z
4719218914,13271.70000000,0.15918296,sell,2017-12-30T19:29:51.989000Z
4719218916,13271.70000000,0.06179133,sell,2017-12-30T19:29:51.989000Z
4719218985,13271.70000000,0.03820867,sell,2017-12-30T19:29:52.536000Z
4719218987,13271.70000000,0.05000000,sell,2017-12-30T19:29:52.536000Z
4719218989,13276.74000000,0.08250000,sell,2017-12-30T19:29:52.536000Z
4719218991,13283.95000000,0.09380000,sell,2017-12-30T19:29:52.536000Z
4719218993,13291.67000000,0.00110000,sell,2017-12-30T19:29:52.536000Z
4719218995,13291.69000000,0.48920862,sell,2017-12-30T19:29:52.536000Z
4719218997,13293.99000000,0.02000000,sell,2017-12-30T19:29:52.536000Z
4719218999,13296.69000000,0.69665598,sell,2017-12-30T19:29:52.536000Z
4719219001,13296.69000000,0.18552673,sell,2017-12-30T19:29:52.536000Z
4719219244,13296.68000000,0.00225057,sell,2017-12-30T19:29:54.477000Z
4719219287,13296.68000000,0.00924236,sell,2017-12-30T19:29:54.768000Z
4719219910,13284.63000000,0.01160400,sell,2017-12-30T19:29:57.815000Z
4719222164,13287.95000000,0.00040000,sell,2017-12-30T19:30:06.557000Z
4719222166,13296.20000000,0.00335134,sell,2017-12-30T19:30:06.557000Z
4719223125,13296.20000000,0.19664866,sell,2017-12-30T19:30:09.036000Z
4719223127,13296.20000000,0.00040000,sell,2017-12-30T19:30:09.036000Z
4719223129,13296.68000000,0.15375134,sell,2017-12-30T19:30:09.036000Z
4719223299,13288.58000000,0.00500000,buy,2017-12-30T19:30:09.457000Z
4719225526,13288.67000000,0.00010000,buy,2017-12-30T19:30:24.482000Z
4719225678,13288.67000000,0.00990000,buy,2017-12-30T19:30:25.647000Z
4719225680,13288.58000000,0.00241204,buy,2017-12-30T19:30:25.647000Z
4719225682,13288.50000000,0.03128856,buy,2017-12-30T19:30:25.647000Z
4719225684,13288.17000000,0.08584032,buy,2017-12-30T19:30:25.647000Z
4719225686,13280.00000000,0.02000000,buy,2017-12-30T19:30:25.647000Z
4719225688,13280.00000000,0.00080845,buy,2017-12-30T19:30:25.647000Z
4719225690,13271.72000000,0.00032324,buy,2017-12-30T19:30:25.647000Z
4719225692,13271.69000000,0.00072739,buy,2017-12-30T19:30:25.647000Z
4719226004,13286.07000000,0.11261865,sell,2017-12-30T19:30:26.575000Z
4719226326,13280.30000000,0.01160400,buy,2017-12-30T19:30:27.642000Z
4719226509,13285.88000000,0.00500000,sell,2017-12-30T19:30:28.302000Z
4719226511,13285.89000000,0.03254006,sell,2017-12-30T19:30:28.302000Z
4719227318,13280.17000000,0.00232000,sell,2017-12-30T19:30:31.766000Z
4719227320,13280.17000000,0.93000000,sell,2017-12-30T19:30:31.766000Z
4719227322,13280.18000000,0.25000000,sell,2017-12-30T19:30:31.766000Z
4719227324,13280.34000000,0.00100000,sell,2017-12-30T19:30:31.766000Z
4719227326,13280.44000000,0.01158900,sell,2017-12-30T19:30:31.766000Z
4719227328,13285.88000000,0.00010000,sell,2017-12-30T19:30:31.766000Z
4719227330,13285.89000000,0.00445083,sell,2017-12-30T19:30:31.766000Z
4719227332,13288.57000000,0.07800000,sell,2017-12-30T19:30:31.766000Z
4719227334,13288.59000000,0.50000000,sell,2017-12-30T19:30:31.766000Z
4719227336,13288.67000000,0.09991896,sell,2017-12-30T19:30:31.766000Z
4719227465,13280.34000000,0.00100000,sell,2017-12-30T19:30:32.835000Z
4719227467,13280.34000000,0.00854141,sell,2017-12-30T19:30:32.835000Z
4719227788,13280.34000000,0.00647859,sell,2017-12-30T19:30:37.009000Z
4719227790,13280.34000000,0.00100000,sell,2017-12-30T19:30:37.009000Z
4719227792,13280.34000000,1.00000000,sell,2017-12-30T19:30:37.009000Z
4719227794,13285.00000000,0.01260000,sell,2017-12-30T19:30:37.009000Z
4719227796,13288.55000000,0.25000000,sell,2017-12-30T19:30:37.009000Z
4719227798,13288.67000000,0.90008104,sell,2017-12-30T19:30:37.009000Z
4719227800,13288.68000000,1.53983141,sell,2017-12-30T19:30:37.009000Z
4719227802,13289.00000000,0.26877516,sell,2017-12-30T19:30:37.009000Z
4719227804,13290.00000000,0.10000000,sell,2017-12-30T19:30:37.009000Z
4719227806,13290.00000000,0.05000000,sell,2017-12-30T19:30:37.009000Z
4719227808,13290.00000000,0.00133823,sell,2017-12-30T19:30:37.009000Z
4719227810,13290.00000000,0.02000000,sell,2017-12-30T19:30:37.009000Z
4719227812,13296.00000000,0.50000000,sell,2017-12-30T19:30:37.009000Z
4719227814,13296.00000000,0.00011056,sell,2017-12-30T19:30:37.009000Z
4719227816,13296.00000000,0.01000000,sell,2017-12-30T19:30:37.009000Z
4719227818,13296.20000000,2.84494530,sell,2017-12-30T19:30:37.009000Z
4719227977,13288.51000000,0.01501306,sell,2017-12-30T19:30:37.555000Z
4719228376,13288.50000000,0.00243000,sell,2017-12-30T19:30:40.897000Z
4719228378,13288.50000000,0.00100000,sell,2017-12-30T19:30:40.897000Z
4719228380,13295.99000000,0.00110000,sell,2017-12-30T19:30:40.897000Z
4719228382,13296.10000000,0.07049443,sell,2017-12-30T19:30:40.897000Z
4719228934,13295.69000000,0.09200000,sell,2017-12-30T19:30:45.885000Z
4719228936,13295.70000000,0.20000000,sell,2017-12-30T19:30:45.885000Z
4719228938,13296.09000000,0.00100000,sell,2017-12-30T19:30:45.885000Z
4719228940,13296.20000000,0.46640000,sell,2017-12-30T19:30:45.885000Z
4719228958,13296.20000000,0.03751095,sell,2017-12-30T19:30:45.991000Z
4719230626,13292.48000000,0.03840050,buy,2017-12-30T19:30:55.571000Z
4719230628,13291.81000000,0.00224000,buy,2017-12-30T19:30:55.571000Z
4719230630,13291.59000000,0.01000000,buy,2017-12-30T19:30:55.571000Z
4719230632,13287.26000000,0.03500000,buy,2017-12-30T19:30:55.571000Z
4719230634,13285.49000000,0.01000000,buy,2017-12-30T19:30:55.571000Z
4719230636,13280.33000000,0.01200000,buy,2017-12-30T19:30:55.571000Z
4719230638,13280.17000000,0.05400000,buy,2017-12-30T19:30:55.571000Z
4719230640,13280.13000000,0.30000000,buy,2017-12-30T19:30:55.571000Z
4719230642,13280.01000000,0.00110000,buy,2017-12-30T19:30:55.571000Z
4719230644,13280.00000000,0.02000000,buy,2017-12-30T19:30:55.571000Z
4719230646,13271.69000000,0.01127261,buy,2017-12-30T19:30:55.571000Z
4719230648,13271.69000000,0.15299661,buy,2017-12-30T19:30:55.571000Z
4719230650,13271.69000000,0.00010000,buy,2017-12-30T19:30:55.571000Z
4719230652,13271.69000000,0.04500000,buy,2017-12-30T19:30:55.571000Z
4719230654,13271.00000000,0.03447545,buy,2017-12-30T19:30:55.571000Z
4719231135,13279.86000000,0.05000000,buy,2017-12-30T19:30:58.690000Z
4719231137,13279.85000000,0.07641851,buy,2017-12-30T19:30:58.690000Z
4719231568,13289.98000000,0.37528507,sell,2017-12-30T19:31:01.279000Z
4719231653,13289.98000000,0.00007505,sell,2017-12-30T19:31:01.866000Z
4719232015,13289.98000000,0.96270000,sell,2017-12-30T19:31:10.975000Z
4719232922,13289.98000000,0.01989010,sell,2017-12-30T19:31:21.464000Z
4719233066,13289.97000000,0.00120870,buy,2017-12-30T19:31:25.035000Z
4719233068,13289.97000000,0.00168247,buy,2017-12-30T19:31:25.035000Z
4719233070,13289.97000000,0.10038995,buy,2017-12-30T19:31:25.035000Z
4719233072,13289.97000000,0.03650000,buy,2017-12-30T19:31:25.035000Z
4719233074,13289.97000000,0.06021888,buy,2017-12-30T19:31:25.035000Z
4719233146,13289.97000000,0.03430008,buy,2017-12-30T19:31:26.131000Z
4719233148,13289.97000000,0.01200000,buy,2017-12-30T19:31:26.131000Z
4719233150,13289.97000000,0.02740257,buy,2017-12-30T19:31:26.131000Z
4719233225,13289.97000000,0.00060673,buy,2017-12-30T19:31:28.991000Z
4719233227,13289.97000000,0.24239934,buy,2017-12-30T19:31:28.991000Z
4719233229,13289.97000000,0.04400743,buy,2017-12-30T19:31:28.991000Z
4719233231,13287.02000000,0.00723958,buy,2017-12-30T19:31:28.991000Z
4719233233,13279.99000000,0.38600416,buy,2017-12-30T19:31:28.991000Z
4719233235,13271.70000000,0.50000000,buy,2017-12-30T19:31:28.991000Z
4719233237,13271.69000000,0.31974276,buy,2017-12-30T19:31:28.991000Z
4719233364,13289.92000000,0.05000000,sell,2017-12-30T19:31:29.403000Z
4719233366,13289.92000000,0.25000000,sell,2017-12-30T19:31:29.403000Z
4719233368,13289.93000000,0.00022941,sell,2017-12-30T19:31:29.403000Z
4719233371,13289.93000000,0.39977059,sell,2017-12-30T19:31:29.408000Z
4719233373,13289.94000000,0.30702941,sell,2017-12-30T19:31:29.408000Z
4719233918,13289.91000000,0.00100000,buy,2017-12-30T19:31:32.187000Z
4719234613,13289.91000000,0.00001279,buy,2017-12-30T19:31:41.873000Z
4719234615,13280.00000000,0.00100000,buy,2017-12-30T19:31:41.873000Z
4719235569,13275.01000000,0.00075500,buy,2017-12-30T19:31:48.424000Z
4719235794,13276.56000000,0.09100000,sell,2017-12-30T19:31:49.813000Z
4719235796,13276.56000000,0.01200000,sell,2017-12-30T19:31:49.813000Z
4719235798,13276.56000000,0.03840051,sell,2017-12-30T19:31:49.813000Z
4719235800,13276.56000000,0.32000000,sell,2017-12-30T19:31:49.813000Z
4719235802,13276.56000000,0.00333812,sell,2017-12-30T19:31:49.813000Z
4719235804,13276.74000000,0.19898721,sell,2017-12-30T19:31:49.813000Z
4719235806,13289.92000000,0.20000000,sell,2017-12-30T19:31:49.813000Z
4719235808,13289.92000000,0.09857592,sell,2017-12-30T19:31:49.813000Z
4719235810,13289.92000000,0.10000000,sell,2017-12-30T19:31:49.813000Z
4719235812,13289.97000000,0.50000000,sell,2017-12-30T19:31:49.813000Z
4719235814,13289.98000000,0.00010000,sell,2017-12-30T19:31:49.813000Z
4719235816,13289.98000000,0.10509824,sell,2017-12-30T19:31:49.813000Z
4719235866,13276.56000000,0.01502000,sell,2017-12-30T19:31:49.995000Z
4719235868,13276.56000000,0.00040000,sell,2017-12-30T19:31:49.995000Z
4719235870,13276.56000000,0.06100000,sell,2017-12-30T19:31:49.995000Z
4719235872,13289.98000000,2.89490176,sell,2017-12-30T19:31:49.995000Z
4719235874,13289.98000000,0.00010000,sell,2017-12-30T19:31:49.995000Z
4719235876,13289.98000000,0.07100000,sell,2017-12-30T19:31:49.995000Z
4719235878,13289.98000000,0.02400000,sell,2017-12-30T19:31:49.995000Z
4719235880,13290.00000000,0.02000000,sell,2017-12-30T19:31:49.995000Z
4719235882,13290.00000000,1.03286404,sell,2017-12-30T19:31:49.995000Z
4719235884,13290.00000000,0.08028000,sell,2017-12-30T19:31:49.995000Z
4719235886,13295.00000000,0.02838929,sell,2017-12-30T19:31:49.995000Z
4719235888,13295.01000000,0.80660000,sell,2017-12-30T19:31:49.995000Z
4719235890,13295.66000000,0.00110000,sell,2017-12-30T19:31:49.995000Z
4719235892,13295.67000000,0.01000000,sell,2017-12-30T19:31:49.995000Z
4719235894,13296.00000000,0.09658228,sell,2017-12-30T19:31:49.995000Z
4719235896,13296.20000000,1.65114375,sell,2017-12-30T19:31:49.995000Z
4719235898,13296.20000000,0.10000000,sell,2017-12-30T19:31:49.995000Z
4719235900,13296.70000000,0.00200000,sell,2017-12-30T19:31:49.995000Z
4719235902,13296.99000000,0.28490000,sell,2017-12-30T19:31:49.995000Z
4719235904,13297.00000000,0.32398938,sell,2017-12-30T19:31:49.995000Z
4719235975,13297.00000000,0.01500347,sell,2017-12-30T19:31:50.718000Z
4719236056,13296.99000000,0.00050387,buy,2017-12-30T19:31:51.448000Z
4719236058,13296.99000000,0.03834151,buy,2017-12-30T19:31:51.448000Z
4719236060,13280.00000000,0.02000000,buy,2017-12-30T19:31:51.448000Z
4719236062,13275.02000000,0.00110000,buy,2017-12-30T19:31:51.448000Z
4719236064,13275.01000000,0.00090500,buy,2017-12-30T19:31:51.448000Z
4719236066,13275.01000000,0.01000000,buy,2017-12-30T19:31:51.448000Z
4719236068,13275.00000000,0.01000000,buy,2017-12-30T19:31:51.448000Z
4719236213,13271.00000000,0.02136274,buy,2017-12-30T19:31:52.197000Z
4719236595,13273.26000000,0.02099274,sell,2017-12-30T19:31:54.006000Z
4719237576,13273.21000000,0.00007515,sell,2017-12-30T19:32:01.115000Z
4719237737,13273.21000000,0.01092485,sell,2017-12-30T19:32:02.257000Z
4719237739,13273.23000000,0.00808241,sell,2017-12-30T19:32:02.257000Z
4719237882,13273.00000000,0.00010000,sell,2017-12-30T19:32:04.174000Z
4719237884,13273.23000000,0.00990000,sell,2017-12-30T19:32:04.174000Z
4719238127,13271.02000000,0.01000000,buy,2017-12-30T19:32:07.002000Z
4719238129,13271.01000000,0.00028513,buy,2017-12-30T19:32:07.002000Z
4719238131,13271.01000000,0.02296569,buy,2017-12-30T19:32:07.002000Z
4719238210,13271.01000000,1.05651080,buy,2017-12-30T19:32:07.559000Z
4719238212,13271.00000000,0.04416181,buy,2017-12-30T19:32:07.559000Z
4719238214,13271.00000000,0.20000000,buy,2017-12-30T19:32:07.559000Z
4719238216,13271.00000000,0.00109547,buy,2017-12-30T19:32:07.559000Z
4719238218,13270.99000000,0.02500000,buy,2017-12-30T19:32:07.559000Z
4719238220,13270.00000000,0.02000000,buy,2017-12-30T19:32:07.559000Z
4719238222,13270.00000000,0.22634966,buy,2017-12-30T19:32:07.559000Z
4719238224,13267.82000000,0.00024495,buy,2017-12-30T19:32:07.559000Z
4719238226,13267.70000000,0.30091500,buy,2017-12-30T19:32:07.559000Z
4719238228,13267.69000000,0.04403700,buy,2017-12-30T19:32:07.559000Z
4719238230,13267.69000000,0.08807400,buy,2017-12-30T19:32:07.559000Z
4719238232,13267.69000000,0.04403700,buy,2017-12-30T19:32:07.559000Z
4719238234,13267.69000000,0.23486300,buy,2017-12-30T19:32:07.559000Z
4719238236,13267.69000000,0.29357800,buy,2017-12-30T19:32:07.559000Z
4719238238,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238240,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238242,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238244,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238246,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238248,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238250,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238252,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238254,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238256,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238258,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238260,13267.69000000,0.00209700,buy,2017-12-30T19:32:07.559000Z
4719238262,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238264,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238266,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238268,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238270,13267.69000000,0.03394900,buy,2017-12-30T19:32:07.559000Z
4719238272,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238274,13267.69000000,0.00978600,buy,2017-12-30T19:32:07.559000Z
4719238276,13267.69000000,0.00459000,buy,2017-12-30T19:32:07.559000Z
4719238278,13267.69000000,0.00061200,buy,2017-12-30T19:32:07.559000Z
4719238280,13267.69000000,0.00061200,buy,2017-12-30T19:32:07.559000Z
4719238282,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238284,13267.69000000,0.00061200,buy,2017-12-30T19:32:07.559000Z
4719238286,13267.69000000,0.00413100,buy,2017-12-30T19:32:07.559000Z
4719238288,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238290,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238292,13267.69000000,0.00413100,buy,2017-12-30T19:32:07.559000Z
4719238294,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238296,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238298,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238300,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238302,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238304,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238306,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238308,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238310,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238312,13267.69000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238314,13267.69000000,0.00183600,buy,2017-12-30T19:32:07.559000Z
4719238316,13267.69000000,0.00092200,buy,2017-12-30T19:32:07.559000Z
4719238318,13267.69000000,0.00142400,buy,2017-12-30T19:32:07.559000Z
4719238320,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238322,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238324,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238326,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238328,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238330,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238332,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238334,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238336,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238338,13267.69000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238340,13267.69000000,0.05871600,buy,2017-12-30T19:32:07.559000Z
4719238342,13267.69000000,0.00880600,buy,2017-12-30T19:32:07.559000Z
4719238344,13267.69000000,0.05871600,buy,2017-12-30T19:32:07.559000Z
4719238346,13267.69000000,0.00587100,buy,2017-12-30T19:32:07.559000Z
4719238348,13267.69000000,0.00069900,buy,2017-12-30T19:32:07.559000Z
4719238350,13267.69000000,0.00069900,buy,2017-12-30T19:32:07.559000Z
4719238352,13267.69000000,0.26422300,buy,2017-12-30T19:32:07.559000Z
4719238354,13267.69000000,0.01573000,buy,2017-12-30T19:32:07.559000Z
4719238356,13267.69000000,0.02201800,buy,2017-12-30T19:32:07.559000Z
4719238358,13267.10000000,0.00183600,buy,2017-12-30T19:32:07.559000Z
4719238360,13267.02000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238362,13267.00000000,0.11306255,buy,2017-12-30T19:32:07.559000Z
4719238364,13266.89000000,0.00592700,buy,2017-12-30T19:32:07.559000Z
4719238366,13266.85000000,0.00880700,buy,2017-12-30T19:32:07.559000Z
4719238368,13265.92000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238370,13265.19000000,0.01573300,buy,2017-12-30T19:32:07.559000Z
4719238372,13265.19000000,0.00936061,buy,2017-12-30T19:32:07.559000Z
4719238374,13264.91000000,0.00200000,buy,2017-12-30T19:32:07.559000Z
4719238376,13264.89000000,0.20000000,buy,2017-12-30T19:32:07.559000Z
4719238378,13264.19000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238380,13264.10000000,0.00069900,buy,2017-12-30T19:32:07.559000Z
4719238382,13263.70000000,0.00592900,buy,2017-12-30T19:32:07.559000Z
4719238384,13263.15000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238386,13262.22000000,0.00010200,buy,2017-12-30T19:32:07.559000Z
4719238388,13261.60000000,0.05874300,buy,2017-12-30T19:32:07.559000Z
4719238390,13260.16000000,0.00010013,buy,2017-12-30T19:32:07.559000Z
4719238392,13260.07000000,0.00142500,buy,2017-12-30T19:32:07.559000Z
4719238394,13260.02000000,0.00010013,buy,2017-12-30T19:32:07.559000Z
4719238396,13260.02000000,0.00020025,buy,2017-12-30T19:32:07.559000Z
4719238398,13260.01000000,0.00043403,buy,2017-12-30T19:32:07.559000Z
4719238400,13260.01000000,0.00010013,buy,2017-12-30T19:32:07.559000Z
4719238402,13260.00000000,0.00254368,buy,2017-12-30T19:32:07.559000Z
4719238404,13260.00000000,0.05000000,buy,2017-12-30T19:32:07.559000Z
4719238406,13260.00000000,0.00021600,buy,2017-12-30T19:32:07.559000Z
4719238408,13260.00000000,0.01300000,buy,2017-12-30T19:32:07.559000Z
4719238410,13260.00000000,0.20000000,buy,2017-12-30T19:32:07.559000Z
4719238412,13260.00000000,0.35000000,buy,2017-12-30T19:32:07.559000Z
4719238414,13260.00000000,0.22603380,buy,2017-12-30T19:32:07.559000Z
4719238880,13265.93000000,0.00060000,buy,2017-12-30T19:32:09.286000Z
4719238882,13265.93000000,0.07000000,buy,2017-12-30T19:32:09.286000Z
4719238884,13259.50000000,0.00110000,buy,2017-12-30T19:32:09.286000Z
4719238886,13257.00000000,0.04943426,buy,2017-12-30T19:32:09.286000Z
4719238888,13254.98000000,0.01500000,buy,2017-12-30T19:32:09.286000Z
4719238890,13250.09000000,0.12170492,buy,2017-12-30T19:32:09.286000Z
4719238917,13269.99000000,0.00479000,sell,2017-12-30T19:32:09.361000Z
4719238919,13270.00000000,0.02000000,sell,2017-12-30T19:32:09.361000Z
4719238921,13270.00000000,0.00040000,sell,2017-12-30T19:32:09.361000Z
4719238923,13273.23000000,2.98201759,sell,2017-12-30T19:32:09.361000Z
4719238925,13273.26000000,0.09815688,sell,2017-12-30T19:32:09.361000Z
4719238927,13275.00000000,0.08545866,sell,2017-12-30T19:32:09.361000Z
4719238929,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238931,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238933,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238935,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238937,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238939,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238941,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238943,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238945,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238947,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238949,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238951,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238953,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238955,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238957,13276.29000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238959,13276.29000000,0.01804800,sell,2017-12-30T19:32:09.361000Z
4719238961,13276.29000000,0.01804800,sell,2017-12-30T19:32:09.361000Z
4719238963,13276.66000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238965,13277.60000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238967,13278.54000000,0.01804400,sell,2017-12-30T19:32:09.361000Z
4719238969,13280.00000000,0.02000000,sell,2017-12-30T19:32:09.361000Z
